ID,FIR_ID,Accused_ID,Involvement_Type
7081,4434,225,Primary
7082,4435,461,Primary
7083,4435,2353,Accomplice
7084,4436,178,Primary
7085,4437,107,Primary
7086,4438,1730,Primary
7087,4439,2179,Primary
7088,4439,2303,Primary
7089,4440,2212,Primary
7090,4441,1749,Primary
7091,4442,2942,Primary
7092,4442,2978,Primary
7093,4443,2558,Primary
7094,4444,111,Primary
7095,4444,370,Conspirator
7096,4444,1769,Primary
7097,4445,1936,Primary
7098,4446,2376,Primary
7099,4447,900,Primary
7100,4448,2013,Primary
7101,4448,687,Conspirator
7102,4448,1883,Abettor
7103,4449,1878,Primary
7104,4449,1102,Primary
7105,4449,1013,Accomplice
7106,4450,2036,Primary
7107,4451,1075,Primary
7108,4452,1984,Primary
7109,4453,1973,Primary
7110,4454,2332,Primary
7111,4454,1696,Conspirator
7112,4454,1286,Primary
7113,4455,881,Primary
7114,4455,1492,Accomplice
7115,4455,1120,Abettor
7116,4456,698,Primary
7117,4457,2147,Primary
7118,4458,1336,Primary
7119,4458,766,Accomplice
7120,4458,2129,Abettor
7121,4459,1559,Primary
7122,4460,1079,Primary
7123,4461,2769,Primary
7124,4462,978,Primary
7125,4463,374,Primary
7126,4464,2739,Primary
7127,4464,393,Primary
7128,4464,1646,Primary
7129,4465,2341,Primary
7130,4465,2952,Primary
7131,4466,2643,Primary
7132,4466,1197,Accomplice
7133,4467,2727,Primary
7134,4467,2198,Primary
7135,4468,283,Primary
7136,4469,2798,Primary
7137,4470,1267,Primary
7138,4471,2190,Primary
7139,4472,258,Primary
7140,4473,140,Primary
7141,4474,1596,Primary
7142,4475,1447,Primary
7143,4475,2374,Abettor
7144,4475,169,Primary
7145,4476,943,Primary
7146,4476,2582,Accomplice
7147,4476,1457,Primary
7148,4477,268,Primary
7149,4478,958,Primary
7150,4479,1273,Primary
7151,4479,1978,Primary
7152,4480,1316,Primary
7153,4481,686,Primary
7154,4481,994,Abettor
7155,4482,1579,Primary
7156,4482,2989,Conspirator
7157,4483,1522,Primary
7158,4483,2303,Primary
7159,4484,1227,Primary
7160,4484,316,Accomplice
7161,4485,42,Primary
7162,4485,2995,Abettor
7163,4485,2785,Conspirator
7164,4486,2797,Primary
7165,4487,700,Primary
7166,4488,1007,Primary
7167,4489,2456,Primary
7168,4490,1591,Primary
7169,4491,2311,Primary
7170,4492,1069,Primary
7171,4493,1115,Primary
7172,4493,74,Accomplice
7173,4494,576,Primary
7174,4495,1302,Primary
7175,4496,2625,Primary
7176,4497,459,Primary
7177,4498,44,Primary
7178,4499,539,Primary
7179,4499,60,Primary
7180,4500,203,Primary
7181,4501,1537,Primary
7182,4502,556,Primary
7183,4502,109,Primary
7184,4502,135,Abettor
7185,4503,2696,Primary
7186,4504,2493,Primary
7187,4504,1082,Accomplice
7188,4504,1589,Primary
7189,4505,1732,Primary
7190,4505,2024,Primary
7191,4506,1763,Primary
7192,4507,2614,Primary
7193,4508,2956,Primary
7194,4508,2138,Primary
7195,4508,1078,Accomplice
7196,4509,1557,Primary
7197,4510,1587,Primary
7198,4511,329,Primary
7199,4511,714,Primary
7200,4511,2679,Conspirator
7201,4512,661,Primary
7202,4513,2185,Primary
7203,4513,1229,Accomplice
7204,4514,1030,Primary
7205,4515,2260,Primary
7206,4516,2656,Primary
7207,4517,2771,Primary
7208,4517,2319,Abettor
7209,4517,1546,Primary
7210,4518,1624,Primary
7211,4519,1244,Primary
7212,4520,262,Primary
7213,4521,1500,Primary
7214,4521,1546,Accomplice
7215,4521,1020,Primary
7216,4522,2545,Primary
7217,4522,58,Accomplice
7218,4523,247,Primary
7219,4524,1599,Primary
7220,4525,1276,Primary
7221,4525,757,Primary
7222,4526,1517,Primary
7223,4527,512,Primary
7224,4528,2617,Primary
7225,4528,1484,Abettor
7226,4528,1495,Accomplice
7227,4529,427,Primary
7228,4530,551,Primary
7229,4531,2174,Primary
7230,4531,2693,Primary
7231,4531,1492,Primary
7232,4532,913,Primary
7233,4533,2464,Primary
7234,4534,1303,Primary
7235,4535,142,Primary
7236,4536,2548,Primary
7237,4537,2833,Primary
7238,4537,555,Primary
7239,4537,607,Abettor
7240,4538,125,Primary
7241,4539,1506,Primary
7242,4540,236,Primary
7243,4541,2519,Primary
7244,4541,435,Accomplice
7245,4542,787,Primary
7246,4543,1352,Primary
7247,4543,1138,Primary
7248,4543,1385,Primary
7249,4544,1902,Primary
7250,4545,1342,Primary
7251,4546,1594,Primary
7252,4547,174,Primary
7253,4548,1018,Primary
7254,4549,1965,Primary
7255,4549,834,Primary
7256,4550,2027,Primary
7257,4551,834,Primary
7258,4552,1931,Primary
7259,4552,1193,Primary
7260,4553,2670,Primary
7261,4553,120,Accomplice
7262,4554,576,Primary
7263,4555,1207,Primary
7264,4555,810,Abettor
7265,4556,1535,Primary
7266,4556,647,Primary
7267,4557,1476,Primary
7268,4557,2235,Abettor
7269,4558,1793,Primary
7270,4559,302,Primary
7271,4559,2357,Primary
7272,4559,1623,Accomplice
7273,4560,2260,Primary
7274,4560,394,Abettor
7275,4560,1210,Primary
7276,4561,1867,Primary
7277,4562,260,Primary
7278,4562,1512,Primary
7279,4563,1674,Primary
7280,4564,2407,Primary
7281,4565,515,Primary
7282,4565,1033,Accomplice
7283,4565,1858,Abettor
7284,4566,340,Primary
7285,4567,2305,Primary
7286,4568,2864,Primary
7287,4569,2190,Primary
7288,4569,970,Accomplice
7289,4570,222,Primary
7290,4570,1117,Primary
7291,4571,2396,Primary
7292,4572,2574,Primary
7293,4573,2991,Primary
7294,4574,1814,Primary
7295,4575,2293,Primary
7296,4575,662,Primary
7297,4576,627,Primary
7298,4576,2369,Accomplice
7299,4577,1381,Primary
7300,4578,690,Primary
7301,4579,505,Primary
7302,4580,1648,Primary
7303,4581,2993,Primary
7304,4581,1679,Accomplice
7305,4582,2349,Primary
7306,4583,1224,Primary
7307,4584,2995,Primary
7308,4584,2460,Primary
7309,4585,1564,Primary
7310,4586,1387,Primary
7311,4587,532,Primary
7312,4588,1298,Primary
7313,4589,325,Primary
7314,4590,2470,Primary
7315,4591,2174,Primary
7316,4592,827,Primary
7317,4593,2371,Primary
7318,4593,2674,Primary
7319,4594,486,Primary
7320,4595,865,Primary
7321,4596,2241,Primary
7322,4597,221,Primary
7323,4598,1368,Primary
7324,4599,193,Primary
7325,4599,1772,Primary
7326,4600,2305,Primary
7327,4601,2247,Primary
7328,4601,2835,Primary
7329,4602,2299,Primary
7330,4602,340,Primary
7331,4602,1317,Primary
7332,4603,672,Primary
7333,4604,1741,Primary
7334,4604,898,Accomplice
7335,4605,322,Primary
7336,4606,1433,Primary
7337,4607,1705,Primary
7338,4608,845,Primary
7339,4608,904,Accomplice
7340,4609,1216,Primary
7341,4610,606,Primary
7342,4611,643,Primary
7343,4612,302,Primary
7344,4612,487,Primary
7345,4613,2067,Primary
7346,4613,1965,Primary
7347,4614,1785,Primary
7348,4615,1804,Primary
7349,4616,2548,Primary
7350,4616,2068,Accomplice
7351,4616,1264,Primary
7352,4617,1984,Primary
7353,4618,774,Primary
7354,4618,1687,Primary
7355,4618,1688,Accomplice
7356,4619,1823,Primary
7357,4619,823,Primary
7358,4619,865,Primary
7359,4620,593,Primary
7360,4621,1146,Primary
7361,4621,425,Primary
7362,4621,1265,Abettor
7363,4622,1376,Primary
7364,4623,856,Primary
7365,4623,371,Abettor
7366,4623,1423,Primary
7367,4624,1310,Primary
7368,4625,198,Primary
7369,4625,2586,Primary
7370,4626,175,Primary
7371,4626,2573,Primary
7372,4626,2336,Accomplice
7373,4627,1082,Primary
7374,4628,2609,Primary
7375,4628,484,Abettor
7376,4629,703,Primary
7377,4630,2144,Primary
7378,4631,1902,Primary
7379,4632,1838,Primary
7380,4632,1762,Conspirator
7381,4633,2424,Primary
7382,4633,442,Accomplice
7383,4634,963,Primary
7384,4635,1849,Primary
7385,4636,1564,Primary
7386,4636,1940,Primary
7387,4636,1327,Accomplice
7388,4637,639,Primary
7389,4637,2773,Primary
7390,4638,1869,Primary
7391,4639,2510,Primary
7392,4640,700,Primary
7393,4641,2530,Primary
7394,4641,1683,Conspirator
7395,4642,928,Primary
7396,4642,586,Conspirator
7397,4642,1365,Primary
7398,4643,2460,Primary
7399,4644,243,Primary
7400,4645,1586,Primary
7401,4645,2205,Primary
7402,4645,421,Abettor
7403,4646,90,Primary
7404,4647,2382,Primary
7405,4648,2750,Primary
7406,4648,288,Primary
7407,4649,2542,Primary
7408,4650,2284,Primary
7409,4651,670,Primary
7410,4652,1532,Primary
7411,4653,491,Primary
7412,4654,44,Primary
7413,4654,1407,Accomplice
7414,4655,2197,Primary
7415,4656,534,Primary
7416,4657,539,Primary
7417,4657,2530,Accomplice
7418,4658,349,Primary
7419,4659,1199,Primary
7420,4659,347,Primary
7421,4659,2101,Accomplice
7422,4660,518,Primary
7423,4661,1450,Primary
7424,4662,1095,Primary
7425,4663,992,Primary
7426,4664,721,Primary
7427,4665,647,Primary
7428,4666,2295,Primary
7429,4667,923,Primary
7430,4667,2833,Abettor
7431,4667,904,Primary
7432,4668,721,Primary
7433,4669,1094,Primary
7434,4670,368,Primary
7435,4671,1234,Primary
7436,4672,2197,Primary
7437,4672,2373,Conspirator
7438,4673,2202,Primary
7439,4674,1563,Primary
7440,4675,1258,Primary
7441,4675,1439,Primary
7442,4675,2941,Primary
7443,4676,2402,Primary
7444,4677,2293,Primary
7445,4677,1055,Abettor
7446,4678,1579,Primary
7447,4679,539,Primary
7448,4680,2178,Primary
7449,4680,1968,Primary
7450,4681,2031,Primary
7451,4682,498,Primary
7452,4683,2053,Primary
7453,4684,2041,Primary
7454,4684,924,Abettor
7455,4685,2887,Primary
7456,4686,351,Primary
7457,4686,2281,Abettor
7458,4687,2325,Primary
7459,4687,1113,Accomplice
7460,4688,1733,Primary
7461,4688,1791,Accomplice
7462,4689,2229,Primary
7463,4689,845,Primary
7464,4690,765,Primary
7465,4690,537,Primary
7466,4691,110,Primary
7467,4691,2130,Abettor
7468,4691,1076,Accomplice
7469,4692,1554,Primary
7470,4693,1071,Primary
7471,4694,2067,Primary
7472,4694,2094,Accomplice
7473,4695,985,Primary
7474,4695,801,Accomplice
7475,4696,1615,Primary
7476,4696,1614,Accomplice
7477,4696,1174,Primary
7478,4697,1705,Primary
7479,4698,2999,Primary
7480,4699,2001,Primary
7481,4700,1150,Primary
7482,4701,2007,Primary
7483,4702,2186,Primary
7484,4702,642,Conspirator
7485,4703,927,Primary
7486,4703,2004,Accomplice
7487,4704,1113,Primary
7488,4705,2814,Primary
7489,4706,1344,Primary
7490,4706,2822,Accomplice
7491,4706,1433,Accomplice
7492,4707,1833,Primary
7493,4707,1660,Abettor
7494,4708,2789,Primary
7495,4709,1077,Primary
7496,4710,2430,Primary
7497,4711,961,Primary
7498,4711,1904,Accomplice
7499,4711,2133,Accomplice
7500,4712,83,Primary
7501,4713,700,Primary
7502,4713,137,Abettor
7503,4714,140,Primary
7504,4715,2827,Primary
7505,4716,1243,Primary
7506,4717,682,Primary
7507,4717,177,Primary
7508,4717,1235,Primary
7509,4718,563,Primary
7510,4719,1467,Primary
7511,4719,2639,Accomplice
7512,4720,1724,Primary
7513,4720,1755,Primary
7514,4721,913,Primary
7515,4722,2096,Primary
7516,4723,685,Primary
7517,4723,1293,Primary
7518,4724,283,Primary
7519,4725,442,Primary
7520,4726,2260,Primary
7521,4727,2269,Primary
7522,4727,1641,Abettor
7523,4728,2180,Primary
7524,4729,2991,Primary
7525,4730,2466,Primary
7526,4730,2515,Conspirator
7527,4731,2518,Primary
7528,4731,881,Abettor
7529,4731,1553,Primary
7530,4732,727,Primary
7531,4733,1958,Primary
7532,4733,331,Primary
7533,4734,2997,Primary
7534,4734,2038,Accomplice
7535,4735,2942,Primary
7536,4736,914,Primary
7537,4737,2189,Primary
7538,4738,178,Primary
7539,4738,1223,Primary
7540,4739,2473,Primary
7541,4740,736,Primary
7542,4740,279,Primary
7543,4741,2500,Primary
7544,4742,1134,Primary
7545,4743,1592,Primary
7546,4743,2723,Accomplice
7547,4744,1599,Primary
7548,4744,955,Primary
7549,4745,1683,Primary
7550,4745,2667,Primary
7551,4746,2637,Primary
7552,4747,2605,Primary
7553,4748,2008,Primary
7554,4748,95,Primary
7555,4748,2711,Primary
7556,4749,263,Primary
7557,4750,2457,Primary
7558,4750,1797,Primary
7559,4751,2842,Primary
7560,4752,569,Primary
7561,4752,2428,Accomplice
7562,4753,979,Primary
7563,4754,1853,Primary
7564,4755,1941,Primary
7565,4755,1328,Primary
7566,4756,1546,Primary
7567,4756,1420,Primary
7568,4757,2200,Primary
7569,4758,1705,Primary
7570,4759,537,Primary
7571,4760,1433,Primary
7572,4761,1786,Primary
7573,4762,621,Primary
7574,4763,957,Primary
7575,4764,1174,Primary
7576,4765,418,Primary
7577,4766,146,Primary
7578,4767,2806,Primary
7579,4768,816,Primary
7580,4769,2913,Primary
7581,4769,2367,Primary
7582,4769,514,Conspirator
7583,4770,55,Primary
7584,4770,1200,Accomplice
7585,4771,2644,Primary
7586,4772,2549,Primary
7587,4772,2764,Primary
7588,4773,2729,Primary
7589,4774,641,Primary
7590,4775,875,Primary
7591,4776,2305,Primary
7592,4776,269,Abettor
7593,4777,1415,Primary
7594,4777,1406,Primary
7595,4777,1402,Primary
7596,4778,887,Primary
7597,4778,559,Primary
7598,4778,1878,Abettor
7599,4779,1333,Primary
7600,4779,1271,Accomplice
7601,4779,470,Conspirator
7602,4780,49,Primary
7603,4780,574,Abettor
7604,4780,1005,Primary
7605,4781,626,Primary
7606,4782,2110,Primary
7607,4782,2894,Primary
7608,4783,425,Primary
7609,4784,1217,Primary
7610,4784,215,Abettor
7611,4784,2474,Abettor
7612,4785,1811,Primary
7613,4786,904,Primary
7614,4786,1431,Accomplice
7615,4787,2843,Primary
7616,4788,128,Primary
7617,4788,207,Accomplice
7618,4789,2744,Primary
7619,4790,66,Primary
7620,4790,649,Accomplice
7621,4791,1808,Primary
7622,4791,826,Primary
7623,4792,302,Primary
7624,4792,2621,Accomplice
7625,4793,467,Primary
7626,4794,90,Primary
7627,4795,2956,Primary
7628,4796,1929,Primary
7629,4797,749,Primary
7630,4797,2752,Primary
7631,4798,318,Primary
7632,4799,2178,Primary
7633,4799,2689,Primary
7634,4800,634,Primary
7635,4800,1126,Primary
7636,4801,2130,Primary
7637,4801,1866,Primary
7638,4802,1000,Primary
7639,4803,2586,Primary
7640,4804,508,Primary
7641,4805,113,Primary
7642,4805,327,Conspirator
7643,4805,2550,Primary
7644,4806,72,Primary
7645,4807,1689,Primary
7646,4807,3,Abettor
7647,4808,2796,Primary
7648,4808,61,Accomplice
7649,4809,682,Primary
7650,4809,2643,Abettor
7651,4810,2673,Primary
7652,4811,587,Primary
7653,4811,2163,Primary
7654,4812,1882,Primary
7655,4812,1398,Primary
7656,4812,2110,Accomplice
7657,4813,1926,Primary
7658,4813,2339,Primary
7659,4814,2019,Primary
7660,4815,2957,Primary
7661,4815,652,Primary
7662,4816,2030,Primary
7663,4816,644,Abettor
7664,4817,1536,Primary
7665,4817,1140,Primary
7666,4818,1939,Primary
7667,4819,116,Primary
7668,4820,222,Primary
7669,4821,805,Primary
7670,4822,2354,Primary
7671,4823,1512,Primary
7672,4824,2315,Primary
7673,4825,958,Primary
7674,4826,2829,Primary
7675,4826,179,Primary
7676,4826,2092,Conspirator
7677,4827,2645,Primary
7678,4828,2090,Primary
7679,4829,221,Primary
7680,4830,1857,Primary
7681,4831,2314,Primary
7682,4831,2644,Primary
7683,4832,1530,Primary
7684,4833,1823,Primary
7685,4834,2819,Primary
7686,4835,1561,Primary
7687,4835,1575,Accomplice
7688,4836,508,Primary
7689,4836,662,Primary
7690,4837,1332,Primary
7691,4838,1095,Primary
7692,4838,1518,Primary
7693,4838,1631,Primary
7694,4839,2186,Primary
7695,4840,2378,Primary
7696,4841,1463,Primary
7697,4842,1898,Primary
7698,4842,2733,Primary
7699,4843,585,Primary
7700,4843,1076,Accomplice
7701,4844,1182,Primary
7702,4845,164,Primary
7703,4845,708,Primary
7704,4846,1068,Primary
7705,4847,966,Primary
7706,4848,1795,Primary
7707,4849,816,Primary
7708,4849,1434,Accomplice
7709,4849,2230,Accomplice
7710,4850,2006,Primary
7711,4851,3,Primary
7712,4851,1245,Accomplice
7713,4852,2110,Primary
7714,4853,1793,Primary
7715,4854,1919,Primary
7716,4854,2143,Accomplice
7717,4855,2347,Primary
7718,4856,691,Primary
7719,4856,1012,Primary
7720,4857,1478,Primary
7721,4858,2983,Primary
7722,4859,1746,Primary
7723,4860,657,Primary
7724,4860,89,Primary
7725,4861,1778,Primary
7726,4862,977,Primary
7727,4862,2498,Conspirator
7728,4862,1178,Primary
7729,4863,2113,Primary
7730,4863,922,Primary
7731,4864,1893,Primary
7732,4865,1978,Primary
7733,4866,2796,Primary
7734,4866,149,Primary
7735,4867,2786,Primary
7736,4867,1023,Accomplice
7737,4867,2577,Primary
7738,4868,556,Primary
7739,4869,1737,Primary
7740,4870,731,Primary
7741,4870,1661,Abettor
7742,4870,2728,Primary
7743,4871,700,Primary
7744,4872,1999,Primary
7745,4873,1901,Primary
7746,4874,1718,Primary
7747,4875,2806,Primary
7748,4875,2933,Accomplice
7749,4876,1758,Primary
7750,4876,600,Abettor
7751,4876,2927,Abettor
7752,4877,552,Primary
7753,4878,2360,Primary
7754,4878,1815,Primary
7755,4879,1542,Primary
7756,4880,2147,Primary
7757,4880,340,Conspirator
7758,4881,632,Primary
7759,4882,1067,Primary
7760,4882,476,Primary
7761,4882,2070,Primary
7762,4883,2365,Primary
7763,4883,2008,Accomplice
7764,4884,697,Primary
7765,4885,1251,Primary
7766,4886,275,Primary
7767,4886,1258,Abettor
7768,4886,2272,Primary
7769,4887,1638,Primary
7770,4888,1262,Primary
7771,4888,985,Accomplice
7772,4889,2570,Primary
7773,4890,2606,Primary
7774,4890,2952,Primary
7775,4891,2311,Primary
7776,4891,1031,Accomplice
7777,4892,2487,Primary
7778,4892,854,Primary
7779,4892,1014,Primary
7780,4893,148,Primary
7781,4893,1608,Abettor
7782,4893,403,Primary
7783,4894,1367,Primary
7784,4894,388,Primary
7785,4894,1880,Accomplice
7786,4895,1154,Primary
7787,4896,1773,Primary
7788,4897,557,Primary
7789,4898,379,Primary
7790,4898,1502,Accomplice
7791,4899,518,Primary
7792,4900,2227,Primary
7793,4901,428,Primary
7794,4902,1117,Primary
7795,4902,1561,Abettor
7796,4903,1154,Primary
7797,4903,588,Accomplice
7798,4904,514,Primary
7799,4904,2726,Primary
7800,4905,2802,Primary
7801,4905,2879,Primary
7802,4906,1829,Primary
7803,4906,336,Primary
7804,4906,475,Primary
7805,4907,430,Primary
7806,4908,2317,Primary
7807,4908,2474,Primary
7808,4909,2103,Primary
7809,4909,1034,Primary
7810,4910,112,Primary
7811,4911,207,Primary
7812,4912,1585,Primary
7813,4913,1478,Primary
7814,4914,2326,Primary
7815,4915,1692,Primary
7816,4915,2852,Primary
7817,4916,359,Primary
7818,4916,510,Primary
7819,4917,2517,Primary
7820,4918,951,Primary
7821,4918,2965,Primary
7822,4919,727,Primary
7823,4919,1172,Accomplice
7824,4920,540,Primary
7825,4920,2212,Primary
7826,4921,2231,Primary
7827,4922,1143,Primary
7828,4923,299,Primary
7829,4924,248,Primary
7830,4925,1596,Primary
7831,4926,120,Primary
7832,4927,342,Primary
7833,4928,1407,Primary
7834,4928,713,Abettor
7835,4929,1877,Primary
7836,4930,427,Primary
7837,4930,2320,Primary
7838,4930,1519,Accomplice
7839,4931,1174,Primary
7840,4931,932,Accomplice
7841,4932,2353,Primary
7842,4932,1833,Primary
7843,4932,2308,Primary
7844,4933,1479,Primary
7845,4934,512,Primary
7846,4934,1508,Accomplice
7847,4935,1912,Primary
7848,4936,1160,Primary
7849,4936,1465,Conspirator
7850,4937,1391,Primary
7851,4937,849,Primary
7852,4938,2633,Primary
7853,4938,2985,Accomplice
7854,4939,508,Primary
7855,4939,9,Accomplice
7856,4940,1544,Primary
7857,4940,2041,Conspirator
7858,4941,668,Primary
7859,4941,1036,Abettor
7860,4942,360,Primary
7861,4943,2279,Primary
7862,4943,1645,Primary
7863,4944,275,Primary
7864,4945,1630,Primary
7865,4945,808,Accomplice
7866,4946,1705,Primary
7867,4946,2085,Accomplice
7868,4947,1253,Primary
7869,4948,621,Primary
7870,4949,1101,Primary
7871,4950,2328,Primary
7872,4950,2367,Accomplice
7873,4951,513,Primary
7874,4952,259,Primary
7875,4953,2044,Primary
7876,4953,616,Accomplice
7877,4953,559,Conspirator
7878,4954,910,Primary
7879,4954,2582,Primary
7880,4955,2254,Primary
7881,4955,405,Accomplice
7882,4955,389,Primary
7883,4956,1909,Primary
7884,4956,1949,Accomplice
7885,4957,2180,Primary
7886,4958,586,Primary
7887,4959,1793,Primary
7888,4959,712,Primary
7889,4959,2290,Primary
7890,4960,691,Primary
7891,4960,114,Primary
7892,4961,2359,Primary
7893,4962,158,Primary
7894,4962,150,Primary
7895,4963,366,Primary
7896,4964,1515,Primary
7897,4965,2540,Primary
7898,4965,2025,Primary
7899,4966,1452,Primary
7900,4967,2513,Primary
7901,4968,400,Primary
7902,4968,1586,Accomplice
7903,4969,785,Primary
7904,4970,452,Primary
7905,4971,2350,Primary
7906,4971,2312,Accomplice
7907,4972,1460,Primary
7908,4972,1700,Primary
7909,4972,1631,Primary
7910,4973,2505,Primary
7911,4974,2228,Primary
7912,4974,834,Primary
7913,4975,396,Primary
7914,4975,1095,Primary
7915,4976,1377,Primary
7916,4977,678,Primary
7917,4978,755,Primary
7918,4979,1073,Primary
7919,4980,1744,Primary
7920,4981,459,Primary
7921,4982,1770,Primary
7922,4982,2660,Accomplice
7923,4982,1718,Primary
7924,4983,8,Primary
7925,4984,2036,Primary
7926,4984,1060,Primary
7927,4984,508,Primary
7928,4985,2538,Primary
7929,4985,2253,Primary
7930,4986,59,Primary
7931,4986,2201,Primary
7932,4987,1077,Primary
7933,4988,2475,Primary
7934,4988,703,Primary
7935,4989,1250,Primary
7936,4990,929,Primary
7937,4990,611,Primary
7938,4990,1068,Primary
7939,4991,1773,Primary
7940,4992,595,Primary
7941,4992,2947,Primary
7942,4992,688,Accomplice
7943,4993,2928,Primary
7944,4994,110,Primary
7945,4995,2427,Primary
7946,4996,625,Primary
7947,4996,1408,Primary
7948,4996,1904,Accomplice
7949,4997,2743,Primary
7950,4997,1209,Accomplice
7951,4997,2294,Primary
7952,4998,1585,Primary
7953,4998,1298,Primary
7954,4999,1011,Primary
7955,4999,294,Accomplice
7956,4999,804,Conspirator
7957,5000,720,Primary
